year,countrycode,intensity
2223,USA,2.2396851651773452e-10
2224,USA,2.1048701669952958e-10
2225,USA,1.977627671621381e-10
2226,USA,1.8575674534762122e-10
2227,USA,1.7443172225789202e-10
2228,USA,1.6375219287563835e-10
2229,USA,1.5368430855175455e-10
2230,USA,1.4419581134546996e-10
2231,USA,1.3525597030067112e-10
2232,USA,1.2683551963941853e-10
2233,USA,1.1890659885135354e-10
2234,USA,1.1144269465556873e-10
2235,USA,1.0441858480957212e-10
2236,USA,9.781028373820149e-11
2237,USA,9.159498995373862e-11
2238,USA,8.575103523702338e-11
2239,USA,8.025783554807056e-11
2240,USA,7.509584363354124e-11
2241,USA,7.024650329740803e-11
2242,USA,6.569220530027492e-11
2243,USA,6.141624485205925e-11
2244,USA,5.740278066211176e-11
2245,USA,5.3636795510332446e-11
2246,USA,5.0104058302430683e-11
2247,USA,4.679108757216995e-11
2248,USA,4.368511639322697e-11
2249,USA,4.077405866317467e-11
2250,USA,3.804647672206251e-11
2251,USA,3.549155026811302e-11
2252,USA,3.3099046533171335e-11
2253,USA,3.085929168073313e-11
2254,USA,2.8763143389628177e-11
2255,USA,2.6801964586749055e-11
2256,USA,2.4967598292580437e-11
2257,USA,2.325234354370176e-11
2258,USA,2.164893235689865e-11
2259,USA,2.0150507700023182e-11
2260,USA,1.8750602435285682e-11
2261,USA,1.744311920123722e-11
2262,USA,1.622231120030911e-11
2263,USA,1.508276385940944e-11
2264,USA,1.4019377331734419e-11
2265,USA,1.3027349808630198e-11
2266,USA,1.2102161611036442e-11
2267,USA,1.1239560030753129e-11
2268,USA,1.0435544892494259e-11
2269,USA,9.686354808424e-12
2270,USA,8.988454097609537e-12
2271,USA,8.338520343568896e-12
2272,USA,7.733432563838586e-12
2273,USA,7.170259966233537e-12
2274,USA,6.6462512672186686e-12
2275,USA,6.1588245485554636e-12
2276,USA,5.705557629127188e-12
2277,USA,5.284178929580942e-12
2278,USA,4.8925588081524975e-12
2279,USA,4.528701346759735e-12
2280,USA,4.190736567161043e-12
2281,USA,3.876913057675734e-12
2282,USA,3.585590991653026e-12
2283,USA,3.315235519553985e-12
2284,USA,3.064410517176169e-12
2285,USA,2.8317726732028375e-12
2286,USA,2.616065899897229e-12
2287,USA,2.4161160513867543e-12
2288,USA,2.2308259345918876e-12
2289,USA,2.0591705984495597e-12
2290,USA,1.900192887660772e-12
2291,USA,1.752999247756742e-12
2292,USA,1.6167557688269648e-12
2293,USA,1.4906844557861116e-12
2294,USA,1.3740597135745286e-12
2295,USA,1.2662050361893225e-12
2296,USA,1.1664898889296126e-12
2297,USA,1.0743267737105679e-12
2298,USA,9.89168467756446e-13
2299,USA,9.10505426423125e-13
2300,USA,8.378633413257622e-13
2020,UZB,2.866371440671328e-7
2021,UZB,2.8205868809791593e-7
2022,UZB,2.77518239428652e-7
2023,UZB,2.730163218006213e-7
2024,UZB,2.685534361947256e-7
2025,UZB,2.6413006094549447e-7
2026,UZB,2.597466518673704e-7
2027,UZB,2.5540364239298274e-7
2028,UZB,2.5110144372311543e-7
2029,UZB,2.468404449880649e-7
2030,UZB,2.426210134200826e-7
2031,UZB,2.384434945365905e-7
2032,UZB,2.343082123338533e-7
2033,UZB,2.3021546949078937e-7
2034,UZB,2.2616554758259478e-7
2035,UZB,2.2215870730385705e-7
2036,UZB,2.1819518870082794e-7
2037,UZB,2.1427521141252426e-7
2038,UZB,2.1039897492032434e-7
2039,UZB,2.0656665880572405e-7
2040,UZB,2.0277842301591722e-7
2041,UZB,1.990344081368629e-7
2042,UZB,1.953347356735019e-7
2043,UZB,1.91679508336785e-7
2044,UZB,1.8806881033717514e-7
2045,UZB,1.8450270768428585e-7
2046,UZB,1.8098124849232048e-7
2047,UZB,1.775044632909758e-7
2048,UZB,1.7407236534147718e-7
2049,UZB,1.7068495095741214e-7
2050,UZB,1.6734219983003313e-7
2051,UZB,1.6404407535770102e-7
2052,UZB,1.6079052497914454e-7
2053,UZB,1.5758148051021306e-7
2054,UZB,1.5441685848380395e-7
2055,UZB,1.5129656049264818e-7
2056,UZB,1.4822047353464284e-7
2057,UZB,1.4518847036042144e-7
2058,UZB,1.4220040982285875e-7
2059,UZB,1.392561372282099e-7
2060,UZB,1.3635548468858883e-7
2061,UZB,1.334982714754955e-7
2062,UZB,1.306843043741064e-7
2063,UZB,1.2791337803804833e-7
2064,UZB,1.2518527534437984e-7
2065,UZB,1.224997677485114e-7
2066,UZB,1.1985661563880008e-7
2067,UZB,1.1725556869056055e-7
2068,UZB,1.1469636621924057e-7
2069,UZB,1.1217873753251417e-7
2070,UZB,1.097024022810533e-7
2071,UZB,1.0726707080774356e-7
2072,UZB,1.0487244449511701e-7
2073,UZB,1.0251821611078112e-7
2074,UZB,1.0020407015062925e-7
2075,UZB,9.792968317962543e-8
2076,UZB,9.569472416996174e-8
2077,UZB,9.349885483639446e-8
2078,UZB,9.13417299685712e-8
2079,UZB,8.922299776016816e-8
2080,UZB,8.714230013466383e-8
2081,UZB,8.509927306758194e-8
2082,UZB,8.309354690504341e-8
2083,UZB,8.112474667847424e-8
2084,UZB,7.919249241532233e-8
2085,UZB,7.729639944564449e-8
2086,UZB,7.543607870443009e-8
2087,UZB,7.361113702953565e-8
2088,UZB,7.182117745511173e-8
2089,UZB,7.006579950040864e-8
2090,UZB,6.834459945385643e-8
2091,UZB,6.665717065231899e-8
2092,UZB,6.500310375543059e-8
2093,UZB,6.338198701492825e-8
2094,UZB,6.179340653890082e-8
2095,UZB,6.023694655088123e-8
2096,UZB,5.871218964371527e-8
2097,UZB,5.721871702814601e-8
2098,UZB,5.575610877605932e-8
2099,UZB,5.432394405834188e-8
2100,UZB,5.292180137730904e-8
2101,UZB,5.154925879366555e-8
2102,UZB,5.020589414796797e-8
2103,UZB,4.889128527656336e-8
2104,UZB,4.760501022198371e-8
2105,UZB,4.634664743778179e-8
2106,UZB,4.5115775987798384e-8
2107,UZB,4.391197573985678e-8
2108,UZB,4.273482755388495e-8
2109,UZB,4.158391346447054e-8
2110,UZB,4.045881685785912e-8
2111,UZB,3.9359122643409967e-08
2112,UZB,3.8284417419528707e-8
2113,UZB,3.7234289634100144e-8
2114,UZB,3.620832973944872e-8
2115,UZB,3.520613034185847e-8
2116,UZB,3.422728634568757e-8
2117,UZB,3.3271395092117186e-8
2118,UZB,3.233805649257702e-8
2119,UZB,3.142687315689418e-8
2120,UZB,3.053745051621491e-8
2121,UZB,2.9669396940751968e-8
2122,UZB,2.8822323852413686e-8
2123,UZB,2.7995845832373313e-8
2124,UZB,2.7189580723640356e-8
2125,UZB,2.640314972869807e-8
2126,UZB,2.563617750227371e-8
2127,UZB,2.488829223931066e-8
2128,UZB,2.415912575821372e-8
2129,UZB,2.344831357944078e-8
2130,UZB,2.2755494999516288e-8
2131,UZB,2.2080313160543598e-8
2132,UZB,2.1422415115295e-8
2133,UZB,2.0781451887959813e-8
2134,UZB,2.0157078530632358e-8
2135,UZB,1.9548954175622998e-8
2136,UZB,1.895674208367646e-8
2137,UZB,1.838010968818298e-8
2138,UZB,1.7818728635468544e-8
2139,UZB,1.7272274821251447e-8
2140,UZB,1.6740428423353162e-8
2141,UZB,1.6222873930752034e-8
2142,UZB,1.571930016906889e-8
2143,UZB,1.522940032257407e-8
2144,UZB,1.4752871952805674e-8
2145,UZB,1.4289417013889061e-8
2146,UZB,1.3838741864647665e-8
2147,UZB,1.3400557277595366e-8
2148,UZB,1.2974578444900439e-8
2149,UZB,1.2560524981411003e-8
2150,UZB,1.2158120924831725e-8
2151,UZB,1.1767094733141023e-8
2152,UZB,1.1387179279337858e-8
2153,UZB,1.1018111843606484e-8
2154,UZB,1.0659634102987171e-8
2155,UZB,1.0311492118640163e-8
2156,UZB,9.973436320789493e-9
2157,UZB,9.645221491432572e-9
2158,UZB,9.32660674490053e-9
2159,UZB,9.017355506353567e-9
2160,UZB,8.717235488294518e-9
2161,UZB,8.426018665182914e-9
2162,UZB,8.143481246230813e-9
2163,UZB,7.86940364646051e-9
2164,UZB,7.603570456103211e-9
2165,UZB,7.345770408416518e-9
2166,UZB,7.095796345997424e-9
2167,UZB,6.85344518566622e-9
2168,UZB,6.6185178819954815e-9
2169,UZB,6.390819389557004e-9
2170,UZB,6.170158623958167e-9
2171,UZB,5.956348421737929e-9
2172,UZB,5.7492054991911746e-9
2173,UZB,5.54855041018883e-9
2174,UZB,5.354207503059645e-9
2175,UZB,5.166004876598167e-9
2176,UZB,4.98377433526193e-9
2177,UZB,4.807351343619446e-9
2178,UZB,4.636574980109077e-9
2179,UZB,4.471287890167382e-9
2180,UZB,4.311336238784068e-9
2181,UZB,4.156569662539131e-9
2182,UZB,4.006841221176294e-9
2183,UZB,3.862007348765339e-9
2184,UZB,3.7219278045044285e-9
2185,UZB,3.58646562321202e-9
2186,UZB,3.455487065556438e-9
2187,UZB,3.328861568069749e-9
2188,UZB,3.2064616929910247e-9
2189,UZB,3.0881630779826515e-9
2190,UZB,2.9738443857618583e-9
2191,UZB,2.8633872536881844e-9
2192,UZB,2.756676243346161e-9
2193,UZB,2.6535987901610473e-9
2194,UZB,2.5540451530840656e-9
2195,UZB,2.457908364382149e-9
2196,UZB,2.3650841795658583e-9
2197,UZB,2.275471027487749e-9
2198,UZB,2.188969960642113e-9
2199,UZB,2.1054846056957062e-9
2200,UZB,2.024921114277763e-9
2201,UZB,1.9471881140562934e-9
2202,UZB,1.8721966601264145e-9
2203,UZB,1.7998601867352154e-9
2204,UZB,1.7300944593664274e-9
2205,UZB,1.6628175272069786e-9
2206,UZB,1.5979496760163396e-9
2207,UZB,1.5354133814184122e-9
2208,UZB,1.4751332626345797e-9
2209,UZB,1.417036036675454e-9
2210,UZB,1.3610504730077582e-9
2211,UZB,1.3071073487117417e-9
2212,UZB,1.2551394041435012e-9
2213,UZB,1.2050812991155668e-9
2214,UZB,1.1568695696081587e-9
2215,UZB,1.1104425850225462e-9
2216,UZB,1.0657405059870407e-9
2217,UZB,1.0227052427252396e-9
2218,UZB,9.812804139952744e-10
2219,UZB,9.414113066079718e-10
2220,UZB,9.030448355310113e-10
2221,UZB,8.661295045853738e-10
2222,UZB,8.306153677396008e-10
2223,UZB,7.964539910066492e-10
2224,UZB,7.635984149473978e-10
2225,UZB,7.320031177841788e-10
2226,UZB,7.016239791270284e-10
2227,UZB,6.724182443147168e-10
2228,UZB,6.44344489371991e-10
2229,UZB,6.173625865838685e-10
2230,UZB,5.914336706872525e-10
2231,UZB,5.665201056795823e-10
2232,UZB,5.425854522437153e-10
2233,UZB,5.195944357877241e-10
2234,UZB,4.975129150978183e-10
2235,UZB,4.763078516021384e-10
2236,UZB,4.559472792427281e-10
2237,UZB,4.364002749525796e-10
2238,UZB,4.1763692973424547e-10
2239,UZB,3.9962832033613715e-10
2240,UZB,3.823464815222717e-10
2241,UZB,3.657643789308928e-10
2242,UZB,3.4985588251707195e-10
2243,UZB,3.3459574057409773e-10
2244,UZB,3.199595543281781e-10
2245,UZB,3.0592375310071545e-10
2246,UZB,2.9246557003216977e-10
2247,UZB,2.7956301836129025e-10
2248,UZB,2.6719486825328676e-10
2249,UZB,2.5534062417030725e-10
2250,UZB,2.439805027774101e-10
2251,UZB,2.3309541137704704e-10
2252,UZB,2.2266692686492025e-10
2253,UZB,2.1267727519993523e-10
2254,UZB,2.0310931138084655e-10
2255,UZB,1.9394649992207517e-10
2256,UZB,1.851728958210794e-10
2257,UZB,1.7677312600956827e-10
2258,UZB,1.6873237128077028e-10
2259,UZB,1.6103634868490323e-10
2260,UZB,1.5367129438493543e-10
2261,UZB,1.466239469646827e-10
2262,UZB,1.398815311812506e-10
2263,UZB,1.334317421538055e-10
2264,UZB,1.2726272998064097e-10
2265,UZB,1.2136308477649818e-10
2266,UZB,1.1572182212210011e-10
2267,UZB,1.1032836891786637e-10
2268,UZB,1.0517254963379313e-10
2269,UZB,1.0024457294750449e-10
2270,UZB,9.553501876251288e-11
2271,UZB,9.103482559876207e-11
2272,UZB,8.673527834756985e-11
2273,UZB,8.26279963831355e-11
2274,UZB,7.870492202283267e-11
2275,UZB,7.495830932856632e-11
2276,UZB,7.138071324153817e-11
2277,UZB,6.796497904283337e-11
2278,UZB,6.47042321323147e-11
2279,UZB,6.159186811838819e-11
2280,UZB,5.862154321128466e-11
2281,UZB,5.578716491258713e-11
2282,UZB,5.3082882993821235e-11
2283,UZB,5.0503080757016743e-11
2284,UZB,4.804236657024224e-11
2285,UZB,4.569556567121047e-11
2286,UZB,4.3457712232150755e-11
2287,UZB,4.132404167924495e-11
2288,UZB,3.928998326002553e-11
2289,UZB,3.7351152852238574e-11
2290,UZB,3.5503346007779465e-11
2291,UZB,3.374253122541566e-11
2292,UZB,3.206484344611865e-11
2293,UZB,3.046657776493554e-11
2294,UZB,2.8944183353440065e-11
2295,UZB,2.7494257586912603e-11
2296,UZB,2.611354037050902e-11
2297,UZB,2.4798908658788648e-11
2298,UZB,2.3547371163082412e-11
2299,UZB,2.235606324129271e-11
2300,UZB,2.122224196482732e-11
2020,VCT,1.6966310522709947e-7
2021,VCT,1.655843191229303e-7
2022,VCT,1.6162507334829798e-7
2023,VCT,1.5778146668375257e-7
2024,VCT,1.5404973670901354e-7
2025,VCT,1.5042625451349908e-7
2026,VCT,1.469075196206304e-7
2027,VCT,1.434901551168198e-7
2028,VCT,1.401709029764569e-7
2029,VCT,1.3694661957459233e-7
2030,VCT,1.338142713793862e-7
2031,VCT,1.3077093081673967e-7
2032,VCT,1.2781377229986266e-7
2033,VCT,1.2494006841685005e-7
2034,VCT,1.2214718626964325e-7
2035,VCT,1.1943258395804485e-7
2036,VCT,1.1679380720273139e-7
2037,VCT,1.1422848610147428e-7
2038,VCT,1.1173433201303094e-7
2039,VCT,1.0930913456341029e-7
2040,VCT,1.0695075876944604e-7
2041,VCT,1.0465714227483192e-7
2042,VCT,1.0242629269398184e-7
2043,VCT,1.0025628505927939e-7
2044,VCT,9.81452593674715e-8
2045,VCT,9.609141822114462e-8
2046,VCT,9.40930245613954e-8
2047,VCT,9.214839948797559e-8
2048,VCT,9.025592016334919e-8
2049,VCT,8.84140177972527e-8
2050,VCT,8.662117570849406e-8
2051,VCT,8.48759274608655e-8
2052,VCT,8.317685507017732e-8
2053,VCT,8.15225872795472e-8
2054,VCT,7.991179790020073e-8
2055,VCT,7.83432042151542e-8
2056,VCT,7.681556544326208e-8
2057,VCT,7.532768126121717e-8
2058,VCT,7.387839038119267e-8
2059,VCT,7.24665691819123e-8
2060,VCT,7.109113039102708e-8
2061,VCT,6.975102181676578e-8
2062,VCT,6.844522512691116e-8
2063,VCT,6.717275467323436e-8
2064,VCT,6.593265635959801e-8
2065,VCT,6.472400655201219e-8
2066,VCT,6.354591102899853e-8
2067,VCT,6.239750397068538e-8
2068,VCT,6.127794698512227e-8
2069,VCT,6.01864281703632e-8
2070,VCT,5.912216121092896e-8
2071,VCT,5.8084384507314094e-8
2072,VCT,5.707236033726013e-8
2073,VCT,5.6085374047567315e-8
2074,VCT,5.512273327526843e-8
2075,VCT,5.418376719703484e-8
2076,VCT,5.32678258057315e-8
2077,VCT,5.237427921308118e-8
2078,VCT,5.150251697743992e-8
2079,VCT,5.0651947455726406e-8
2080,VCT,4.9821997178585975e-8
2081,VCT,4.901211024790709e-8
2082,VCT,4.82217477558435e-8
2083,VCT,4.745038722452889e-8
2084,VCT,4.6697522065703524e-8
2085,VCT,4.596266105950339e-8
2086,VCT,4.5245327851692006e-8
2087,VCT,4.454506046864375e-8
2088,VCT,4.386141084941482e-8
2089,VCT,4.319394439426437e-8
2090,VCT,4.254223952901305e-8
2091,VCT,4.190588728465099e-8
2092,VCT,4.128449089162952e-8
2093,VCT,4.067766538829383e-8
2094,VCT,4.0085037242934654e-8
2095,VCT,3.9506243988957385e-8
2096,VCT,3.8940933872686815e-8
2097,VCT,3.838876551334429e-8
2098,VCT,3.784940757475201e-8
2099,VCT,3.7322538448336585e-8
2100,VCT,3.6807845947020496e-8
2101,VCT,3.63050270096058e-8
2102,VCT,3.5813787415269986e-8
2103,VCT,3.533384150780819e-8
2104,VCT,3.486491192927024e-8
2105,VCT,3.440672936265436e-8
2106,VCT,3.395903228333235e-8
2107,VCT,3.352156671889343e-8
2108,VCT,3.309408601710586e-8
2109,VCT,3.267635062170701e-8
2110,VCT,3.226812785574325e-8
2111,VCT,3.1869191712192016e-8
2112,VCT,3.1479322651608064e-8
2113,VCT,3.109830740654608e-8
2114,VCT,3.0725938792520885e-8
2115,VCT,3.0362015525275484e-8
2116,VCT,3.000634204413613e-8
2117,VCT,2.965872834124135e-8
2118,VCT,2.9318989796440317e-8
2119,VCT,2.8986947017663356e-8
2120,VCT,2.8662425686574823e-8
2121,VCT,2.834525640932556e-8
2122,VCT,2.803527457222909e-8
2123,VCT,2.7732320202192134e-8
2124,VCT,2.7436237831736248e-8
2125,VCT,2.7146876368453656e-8
2126,VCT,2.6864088968745887e-8
2127,VCT,2.6587732915699582e-8
2128,VCT,2.6317669500959172e-8
2129,VCT,2.6053763910461206e-8
2130,VCT,2.5795885113900227e-8
2131,VCT,2.5543905757800743e-8
2132,VCT,2.529770206207448e-8
2133,VCT,2.50571537199466e-8
2134,VCT,2.482214380113864e-8
2135,VCT,2.459255865820027e-8
2136,VCT,2.436828783588573e-8
2137,VCT,2.4149223983474568e-8
2138,VCT,2.3935262769940247e-8
2139,VCT,2.372630280187327e-8
2140,VCT,2.352224554406931e-8
2141,VCT,2.3322995242695663e-8
2142,VCT,2.312845885095288e-8
2143,VCT,2.2938545957151156e-8
2144,VCT,2.275316871512415e-8
2145,VCT,2.257224177690564e-8
2146,VCT,2.2395682227597116e-8
2147,VCT,2.2223409522357107e-8
2148,VCT,2.2055345425445418e-8
2149,VCT,2.189141395125803e-8
2150,VCT,2.173154130729058e-8
2151,VCT,2.1575655838970785e-8
2152,VCT,2.142368797630215e-8
2153,VCT,2.1275570182263554e-8
2154,VCT,2.1131236902911236e-8
2155,VCT,2.0990624519131695e-8
2156,VCT,2.0853671299995866e-8
2157,VCT,2.07203173576668e-8
2158,VCT,2.059050460381479e-8
2159,VCT,2.046417670749561e-8
2160,VCT,2.0341279054449054e-8
2161,VCT,2.0221758707776833e-8
2162,VCT,2.0105564369959998e-8
2163,VCT,1.9992646346177904e-8
2164,VCT,1.9882956508891945e-8
2165,VCT,1.9776448263658766e-8
2166,VCT,1.9673076516138876e-8
2167,VCT,1.9572797640268076e-8
2168,VCT,1.9475569447560106e-8
2169,VCT,1.9381351157510395e-8
2170,VCT,1.9290103369071716e-8
2171,VCT,1.920178803317387e-8
2172,VCT,1.9116368426260535e-8
2173,VCT,1.903380912481746e-8
2174,VCT,1.8954075980867312e-8
2175,VCT,1.887713609840735e-8
2176,VCT,1.8802957810767204e-8
2177,VCT,1.87315106588649e-8
2178,VCT,1.866276537034018e-8
2179,VCT,1.8596693839545135e-8
2180,VCT,1.853326910837294e-8
2181,VCT,1.8472465347906393e-8
2182,VCT,1.8414257840868706e-8
2183,VCT,1.8358622964859913e-8
2184,VCT,1.8305538176362897e-8
2185,VCT,1.8254981995503858e-8
2186,VCT,1.8206933991552852e-8
2187,VCT,1.816137476915061e-8
2188,VCT,1.8118285955248644e-8
2189,VCT,1.80776501867504e-8
2190,VCT,1.8039451098841646e-8
2191,VCT,1.8003673313999275e-8
2192,VCT,1.797030243166808e-8
2193,VCT,1.7939325018595808e-8
2194,VCT,1.7910728599817445e-8
2195,VCT,1.7884501650280217e-8
2196,VCT,1.7860633587101464e-8
2197,VCT,1.783911476245205e-8
2198,VCT,1.78199364570587e-8
2199,VCT,1.7803090874319045e-8
2200,VCT,1.778857113502389e-8
2201,VCT,1.7776371272681643e-8
2202,VCT,1.776648622944054e-8
2203,VCT,1.7758911852604672e-8
2204,VCT,1.7753644891740558e-8
2205,VCT,1.7750682996371393e-8
2206,VCT,1.7750024714256732e-8
2207,VCT,1.7750024714256732e-8
2208,VCT,1.7750024714256732e-8
2209,VCT,1.7750024714256732e-8
2210,VCT,1.7750024714256732e-8
2211,VCT,1.7750024714256732e-8
2212,VCT,1.7750024714256732e-8
2213,VCT,1.7750024714256732e-8
2214,VCT,1.7750024714256732e-8
2215,VCT,1.7750024714256732e-8
2216,VCT,1.7750024714256732e-8
2217,VCT,1.7750024714256732e-8
2218,VCT,1.7750024714256732e-8
2219,VCT,1.7750024714256732e-8
2220,VCT,1.7750024714256732e-8
2221,VCT,1.7750024714256732e-8
2222,VCT,1.7750024714256732e-8
2223,VCT,1.7750024714256732e-8
2224,VCT,1.7750024714256732e-8
2225,VCT,1.7750024714256732e-8
2226,VCT,1.7750024714256732e-8
2227,VCT,1.7750024714256732e-8
2228,VCT,1.7750024714256732e-8
2229,VCT,1.7750024714256732e-8
2230,VCT,1.7750024714256732e-8
2231,VCT,1.7750024714256732e-8
2232,VCT,1.7750024714256732e-8
2233,VCT,1.7750024714256732e-8
2234,VCT,1.7750024714256732e-8
2235,VCT,1.7750024714256732e-8
2236,VCT,1.7750024714256732e-8
2237,VCT,1.7750024714256732e-8
2238,VCT,1.7750024714256732e-8
2239,VCT,1.7750024714256732e-8
2240,VCT,1.7750024714256732e-8
2241,VCT,1.7750024714256732e-8
2242,VCT,1.7750024714256732e-8
2243,VCT,1.7750024714256732e-8
2244,VCT,1.7750024714256732e-8
2245,VCT,1.7750024714256732e-8
2246,VCT,1.7750024714256732e-8
2247,VCT,1.7750024714256732e-8
2248,VCT,1.7750024714256732e-8
2249,VCT,1.7750024714256732e-8
2250,VCT,1.7750024714256732e-8
2251,VCT,1.7750024714256732e-8
2252,VCT,1.7750024714256732e-8
2253,VCT,1.7750024714256732e-8
2254,VCT,1.7750024714256732e-8
2255,VCT,1.7750024714256732e-8
2256,VCT,1.7750024714256732e-8
2257,VCT,1.7750024714256732e-8
2258,VCT,1.7750024714256732e-8
2259,VCT,1.7750024714256732e-8
2260,VCT,1.7750024714256732e-8
2261,VCT,1.7750024714256732e-8
2262,VCT,1.7750024714256732e-8
2263,VCT,1.7750024714256732e-8
2264,VCT,1.7750024714256732e-8
2265,VCT,1.7750024714256732e-8
2266,VCT,1.7750024714256732e-8
2267,VCT,1.7750024714256732e-8
2268,VCT,1.7750024714256732e-8
2269,VCT,1.7750024714256732e-8
2270,VCT,1.7750024714256732e-8
2271,VCT,1.7750024714256732e-8
2272,VCT,1.7750024714256732e-8
2273,VCT,1.7750024714256732e-8
2274,VCT,1.7750024714256732e-8
2275,VCT,1.7750024714256732e-8
2276,VCT,1.7750024714256732e-8
2277,VCT,1.7750024714256732e-8
2278,VCT,1.7750024714256732e-8
2279,VCT,1.7750024714256732e-8
2280,VCT,1.7750024714256732e-8
2281,VCT,1.7750024714256732e-8
2282,VCT,1.7750024714256732e-8
2283,VCT,1.7750024714256732e-8
2284,VCT,1.7750024714256732e-8
2285,VCT,1.7750024714256732e-8
2286,VCT,1.7750024714256732e-8
2287,VCT,1.7750024714256732e-8
2288,VCT,1.7750024714256732e-8
2289,VCT,1.7750024714256732e-8
2290,VCT,1.7750024714256732e-8
2291,VCT,1.7750024714256732e-8
2292,VCT,1.7750024714256732e-8
2293,VCT,1.7750024714256732e-8
2294,VCT,1.7750024714256732e-8
2295,VCT,1.7750024714256732e-8
2296,VCT,1.7750024714256732e-8
2297,VCT,1.7750024714256732e-8
2298,VCT,1.7750024714256732e-8
2299,VCT,1.7750024714256732e-8
2300,VCT,1.7750024714256732e-8
2020,VEN,1.4692317874106595e-5
2021,VEN,1.4339107186946718e-5
2022,VEN,1.3996248335078199e-5
2023,VEN,1.366340348455547e-5
2024,VEN,1.3340246821026241e-5
2025,VEN,1.3026464091679137e-5
2026,VEN,1.2721752165703617e-5
2027,VEN,1.2425818612474896e-5
2028,VEN,1.2138381296711733e-5
2029,VEN,1.1859167989888245e-5
2030,VEN,1.1587915997212811e-5
2031,VEN,1.1324371799517535e-5
2032,VEN,1.1068290709430666e-5
2033,VEN,1.08194365412321e-5
2034,VEN,1.0577581293818382e-5
2035,VEN,1.0342504846228893e-5
2036,VEN,1.011399466520884e-5
2037,VEN,9.891845524307682e-6
2038,VEN,9.675859234033426e-6
2039,VEN,9.465844382604147e-6
2040,VEN,9.261616086858052e-6
2041,VEN,9.062995752902368e-6
2042,VEN,8.869810846099592e-6
2043,VEN,8.68189467000691e-6
2044,VEN,8.499086153901234e-6
2045,VEN,8.321229648538074e-6
2046,VEN,8.148174729807606e-6
2047,VEN,7.979776009965726e-6
2048,VEN,7.81589295613167e-6
2049,VEN,7.656389715756954e-6
2050,VEN,7.501134948782951e-6
2051,VEN,7.350001666216515e-6
2052,VEN,7.202867074864466e-6
2053,VEN,7.0596124279787995e-6
2054,VEN,6.9201228815749705e-6
2055,VEN,6.7842873561955925e-6
2056,VEN,6.651998403901538e-6
2057,VEN,6.5231520802815735e-6
2058,VEN,6.3976478212804095e-6
2059,VEN,6.275388324653464e-6
2060,VEN,6.1562794358646325e-6
2061,VEN,6.040230038251002e-6
2062,VEN,5.927151947285849e-6
2063,VEN,5.816959808778166e-6
2064,VEN,5.7095710008537755e-6
2065,VEN,5.604905539569431e-6
